Language,Program,PowerLimit,Package,Core,GPU,DRAM,Time,Temperature,Memory
Java, batik,22,91.457519531250000000, 83.622985839843750000,  ,  ,4214, 46.1,566072
Java, batik,22,89.552062988281250000, 82.076354980468750000,  ,  ,4117, 45.9,551872
Java, batik,22,89.510559082031250000, 81.980834960937500000,  ,  ,4101, 44.6,569952
Java, batik,22,90.921264648437500000, 83.263732910156250000,  ,  ,4165, 46.5,561496
Java, batik,22,93.056579589843750000, 85.126342773437500000,  ,  ,4290, 44.6,575388
Java, batik,22,91.999450683593750000, 84.180419921875000000,  ,  ,4253, 50.6,552016
Java, batik,22,91.072875976562500000, 83.382751464843750000,  ,  ,4182, 46.2,560016
Java, batik,22,93.380493164062500000, 85.512023925781250000,  ,  ,4291, 45.1,575700
Java, batik,22,91.118164062500000000, 83.393127441406250000,  ,  ,4190, 46.4,582872
Java, batik,22,89.278015136718750000, 81.746765136718750000,  ,  ,4101, 46.4,547832
Java, biojava,-1,199.856079101562500000, 185.120117187500000000,  ,  ,8300, 53.9,940596
Java, biojava,-1,186.430053710937500000, 171.139160156250000000,  ,  ,8649, 58.2,1172988
Java, biojava,-1,267.549499511718750000, 253.354309082031250000,  ,  ,7692, 62.2,913128
Java, biojava,-1,360.104064941406250000, 332.916442871093750000,  ,  ,9131, 61.8,918708
Java, biojava,-1,247.333068847656250000, 233.357055664062500000,  ,  ,7725, 57.0,946000
Java, biojava,-1,268.570495605468750000, 254.649841308593750000,  ,  ,7652, 58.1,949248
Java, biojava,-1,246.973571777343750000, 232.944396972656250000,  ,  ,7747, 57.4,962976
Java, biojava,-1,204.897827148437500000, 189.730895996093750000,  ,  ,8465, 56.5,1060220
Java, biojava,-1,266.709411621093750000, 253.042053222656250000,  ,  ,7529, 57.1,779280
Java, biojava,-1,249.760559082031250000, 235.596374511718750000,  ,  ,7766, 57.2,972344
Java, biojava,10,121.755554199218750000, 100.551635742187500000,  ,  ,12218, 52.5,1245688
Java, biojava,10,120.743408203125000000, 99.737121582031250000,  ,  ,12120, 51.9,1230468
Java, biojava,10,122.010925292968750000, 100.716064453125000000,  ,  ,12244, 52.2,1249732
Java, biojava,10,121.848022460937500000, 100.648132324218750000,  ,  ,12227, 52.2,1248012
Java, biojava,10,121.018493652343750000, 99.981811523437500000,  ,  ,12148, 51.9,1224460
Java, biojava,10,121.178527832031250000, 100.126831054687500000,  ,  ,12168, 52.0,1247400
Java, biojava,10,121.757446289062500000, 100.575866699218750000,  ,  ,12238, 51.9,1273896
Java, biojava,10,121.547241210937500000, 100.405578613281250000,  ,  ,12217, 51.8,1262916
Java, biojava,10,121.457275390625000000, 100.231262207031250000,  ,  ,12198, 51.5,1232904
Java, biojava,10,121.653991699218750000, 100.542602539062500000,  ,  ,12221, 51.6,1296104
Java, biojava,22,188.404602050781250000, 173.019226074218750000,  ,  ,8588, 54.6,1126592
Java, biojava,22,187.824096679687500000, 172.539794921875000000,  ,  ,8564, 55.8,1167056
Java, biojava,22,187.596679687500000000, 172.339172363281250000,  ,  ,8548, 55.1,1129376
Java, biojava,22,186.241516113281250000, 170.562194824218750000,  ,  ,8786, 56.8,1104652
Java, biojava,22,187.978637695312500000, 172.661499023437500000,  ,  ,8583, 55.1,1125044
Java, biojava,22,187.889038085937500000, 172.536926269531250000,  ,  ,8595, 55.4,1123048
Java, biojava,22,186.284790039062500000, 170.590698242187500000,  ,  ,8795, 56.1,1094800
Java, biojava,22,188.064147949218750000, 172.780090332031250000,  ,  ,8595, 55.8,1131356
Java, biojava,22,189.794006347656250000, 174.369140625000000000,  ,  ,8685, 55.2,1408332
Java, biojava,22,187.689697265625000000, 172.355773925781250000,  ,  ,8587, 55.5,1101196
Java, cassandra,-1,763.372314453125000000, 685.165588378906250000,  ,  ,48511, 57.5,1526644
Java, cassandra,-1,733.630493164062500000, 656.250976562500000000,  ,  ,48602, 56.9,1559688
Java, cassandra,-1,709.034606933593750000, 634.983398437500000000,  ,  ,48392, 56.6,1546940
Java, cassandra,-1,700.714050292968750000, 627.147216796875000000,  ,  ,48459, 59.1,1538472
Java, cassandra,-1,693.469238281250000000, 620.730590820312500000,  ,  ,48157, 58.5,1578344
Java, cassandra,-1,714.595031738281250000, 640.150817871093750000,  ,  ,48381, 56.6,1555580
Java, cassandra,-1,684.904785156250000000, 612.417785644531250000,  ,  ,48162, 59.5,1673412
Java, cassandra,-1,932.628051757812500000, 842.253051757812500000,  ,  ,48659, 58.9,1553172
Java, cassandra,-1,1219.411376953125000000, 1109.964965820312500000,  ,  ,48714, 59.6,1509512
Java, cassandra,-1,761.216613769531250000, 682.173278808593750000,  ,  ,48507, 62.9,1507764
Java, cassandra,10,512.994934082031250000, 398.976379394531250000,  ,  ,66299, 54.4,1639148
Java, cassandra,10,431.768981933593750000, 330.266479492187500000,  ,  ,63886, 54.0,1675444
Java, cassandra,10,436.916503906250000000, 334.889221191406250000,  ,  ,64082, 52.6,1612696
Java, cassandra,10,492.378784179687500000, 386.962158203125000000,  ,  ,63962, 55.5,1525908
Java, cassandra,10,445.343322753906250000, 341.243774414062500000,  ,  ,64962, 54.0,1576720
Java, cassandra,10,441.644165039062500000, 338.247070312500000000,  ,  ,63975, 54.1,1559420
Java, cassandra,10,439.675964355468750000, 337.507324218750000000,  ,  ,64656, 53.8,1572156
Java, cassandra,10,441.232971191406250000, 337.506652832031250000,  ,  ,64836, 53.0,1626352
Java, cassandra,10,560.465942382812500000, 452.495971679687500000,  ,  ,63996, 54.5,1667288
Java, cassandra,10,440.509399414062500000, 336.799743652343750000,  ,  ,64662, 53.1,1638664
Java, cassandra,22,541.963317871093750000, 455.261779785156250000,  ,  ,52533, 59.2,1642936
Java, cassandra,22,493.477722167968750000, 409.188842773437500000,  ,  ,52340, 58.8,1659036
Java, cassandra,22,504.673095703125000000, 419.180908203125000000,  ,  ,52813, 59.1,1472052
Java, cassandra,22,502.754699707031250000, 417.876342773437500000,  ,  ,52439, 56.8,1636772
Java, cassandra,22,492.388793945312500000, 407.745971679687500000,  ,  ,52404, 60.4,1622108
Java, cassandra,22,488.368408203125000000, 405.188171386718750000,  ,  ,51813, 57.9,1601400
Java, cassandra,22,503.654052734375000000, 418.210632324218750000,  ,  ,52630, 57.5,1608812
Java, cassandra,22,494.965332031250000000, 410.242675781250000000,  ,  ,52455, 60.0,1447852
Java, cassandra,22,507.478271484375000000, 421.622924804687500000,  ,  ,52871, 57.5,1576076
Java, cassandra,22,499.252990722656250000, 414.160034179687500000,  ,  ,52603, 58.0,1523272
Java, eclipse,-1,1087.880493164062500000, 1041.098937988281250000,  ,  ,20639, 69.1,1346236
Java, eclipse,-1,1079.614074707031250000, 1033.764770507812500000,  ,  ,20341, 69.6,1227752
Java, eclipse,-1,1065.838439941406250000, 1019.553466796875000000,  ,  ,20217, 68.6,1301188
Java, eclipse,-1,1059.787414550781250000, 1013.980224609375000000,  ,  ,20555, 69.8,1213404
Java, eclipse,-1,1063.442565917968750000, 1017.478271484375000000,  ,  ,20314, 68.6,1264168
Java, eclipse,-1,1066.635925292968750000, 1019.940429687500000000,  ,  ,20732, 70.5,1168312
Java, eclipse,-1,792.705444335937500000, 741.332275390625000000,  ,  ,23362, 62.6,1191568
Java, eclipse,-1,728.329284667968750000, 657.361450195312500000,  ,  ,26416, 50.1,1358724
Java, eclipse,-1,895.967102050781250000, 846.844787597656250000,  ,  ,22541, 65.9,1169284
Java, eclipse,-1,1108.188171386718750000, 1060.229797363281250000,  ,  ,20631, 68.6,1340732
Java, eclipse,10,476.762573242187500000, 385.171691894531250000,  ,  ,47897, 48.6,1430220
Java, eclipse,10,465.719360351562500000, 376.470703125000000000,  ,  ,46807, 48.9,1364720
Java, eclipse,10,479.096069335937500000, 386.961791992187500000,  ,  ,48112, 48.5,1199756
Java, eclipse,10,481.044921875000000000, 388.386413574218750000,  ,  ,48325, 49.6,1380768
Java, eclipse,10,475.386474609375000000, 384.112243652343750000,  ,  ,47783, 49.6,1424992
Java, eclipse,10,483.216064453125000000, 390.470153808593750000,  ,  ,48538, 49.4,1317788
Java, eclipse,10,479.237365722656250000, 387.108642578125000000,  ,  ,48156, 49.6,1374064
Java, eclipse,10,482.258422851562500000, 389.313476562500000000,  ,  ,48487, 51.0,1268344
Java, eclipse,10,471.343750000000000000, 380.673522949218750000,  ,  ,47353, 50.0,1237060
Java, eclipse,10,481.745544433593750000, 388.616455078125000000,  ,  ,48441, 50.0,1437944
Java, eclipse,22,599.971618652343750000, 540.667419433593750000,  ,  ,27788, 60.0,1454360
Java, eclipse,22,599.927001953125000000, 540.504760742187500000,  ,  ,27812, 58.9,1354984
Java, eclipse,22,601.515991210937500000, 542.588989257812500000,  ,  ,27697, 57.9,1226860
Java, eclipse,22,609.332763671875000000, 549.256103515625000000,  ,  ,28062, 60.2,1391104
Java, eclipse,22,602.891662597656250000, 542.798583984375000000,  ,  ,27954, 57.5,1284772
Java, eclipse,22,609.855712890625000000, 549.213684082031250000,  ,  ,28193, 58.4,1330924
Java, eclipse,22,616.490356445312500000, 555.136596679687500000,  ,  ,28439, 58.8,1448488
Java, eclipse,22,605.895629882812500000, 545.657104492187500000,  ,  ,27927, 61.1,1194320
Java, eclipse,22,593.034179687500000000, 534.396606445312500000,  ,  ,27361, 59.1,1317944
Java, eclipse,22,610.604309082031250000, 549.712524414062500000,  ,  ,28242, 58.1,1541196
Java, fop,-1,155.559997558593750000, 149.778137207031250000,  ,  ,2628, 58.9,453064
Java, fop,-1,154.060852050781250000, 148.237854003906250000,  ,  ,2687, 58.9,457816
Java, fop,-1,154.141723632812500000, 148.359008789062500000,  ,  ,2604, 61.8,477244
Java, fop,-1,162.647399902343750000, 156.631713867187500000,  ,  ,2810, 60.2,458160
Java, fop,-1,146.459411621093750000, 140.828552246093750000,  ,  ,2640, 63.4,427520
Java, fop,-1,157.271423339843750000, 151.317565917968750000,  ,  ,2692, 61.2,460220
Java, fop,-1,146.500732421875000000, 141.020141601562500000,  ,  ,2545, 61.9,452244
Java, fop,-1,157.181640625000000000, 151.243041992187500000,  ,  ,2761, 60.0,459560
Java, fop,-1,159.401794433593750000, 153.363586425781250000,  ,  ,2753, 61.1,455116
Java, fop,-1,144.871032714843750000, 138.934020996093750000,  ,  ,2712, 59.9,441836
Java, fop,10,68.619995117187500000, 56.011169433593750000,  ,  ,6885, 50.4,468876
Java, fop,10,65.675231933593750000, 53.616333007812500000,  ,  ,6587, 49.9,460068
Java, fop,10,70.195922851562500000, 57.244812011718750000,  ,  ,7042, 49.1,463548
Java, fop,10,71.284240722656250000, 58.115783691406250000,  ,  ,7153, 48.9,457496
Java, fop,10,66.538818359375000000, 54.291076660156250000,  ,  ,6676, 49.6,446908
Java, fop,10,67.406494140625000000, 54.966491699218750000,  ,  ,6764, 50.2,450636
Java, fop,10,66.693298339843750000, 54.450866699218750000,  ,  ,6690, 49.2,447036
Java, fop,10,67.002685546875000000, 54.694274902343750000,  ,  ,6723, 49.9,437404
Java, fop,10,67.514526367187500000, 55.176818847656250000,  ,  ,6773, 49.1,455992
Java, fop,10,65.807983398437500000, 53.680480957031250000,  ,  ,6611, 49.2,439892
Java, fop,22,87.618225097656250000, 79.691833496093750000,  ,  ,3989, 52.8,444804
Java, fop,22,84.817749023437500000, 77.117797851562500000,  ,  ,3862, 54.0,472948
Java, fop,22,85.719238281250000000, 77.866271972656250000,  ,  ,3902, 54.1,454824
Java, fop,22,82.728393554687500000, 75.185546875000000000,  ,  ,3767, 53.9,451980
Java, fop,22,85.391418457031250000, 77.559143066406250000,  ,  ,3888, 55.5,460468
Java, fop,22,81.567871093750000000, 74.038940429687500000,  ,  ,3713, 54.4,438004
Java, fop,22,84.574523925781250000, 76.763916015625000000,  ,  ,3854, 54.1,474616
Java, fop,22,88.923767089843750000, 80.794372558593750000,  ,  ,4049, 55.6,466448
Java, fop,22,86.467529296875000000, 78.518920898437500000,  ,  ,3937, 54.5,444636
Java, fop,22,80.454162597656250000, 73.021484375000000000,  ,  ,3684, 54.2,438148
Java, h2,-1,553.875366210937500000, 459.558532714843750000,  ,  ,25375, 64.5,3082308
Java, h2,-1,521.876220703125000000, 422.744323730468750000,  ,  ,26757, 64.2,3408920
Java, h2,-1,558.839538574218750000, 463.857299804687500000,  ,  ,25597, 65.6,3602264
Java, h2,-1,549.482360839843750000, 454.114624023437500000,  ,  ,25626, 66.0,3432752
Java, h2,-1,528.252868652343750000, 431.304443359375000000,  ,  ,26191, 65.1,4079104
Java, h2,-1,558.101562500000000000, 462.105529785156250000,  ,  ,25796, 66.1,3192460
Java, h2,-1,548.988647460937500000, 450.967529296875000000,  ,  ,26344, 66.1,3114436
Java, h2,-1,540.666015625000000000, 443.351013183593750000,  ,  ,26172, 66.2,3088996
Java, h2,-1,569.832458496093750000, 472.148315429687500000,  ,  ,26099, 66.6,3266060
Java, h2,-1,552.862609863281250000, 458.006713867187500000,  ,  ,25454, 67.0,3459112
Java, h2,10,485.392333984375000000, 316.421081542968750000,  ,  ,48376, 63.1,3812472
Java, h2,10,485.769348144531250000, 316.061950683593750000,  ,  ,48549, 62.2,4131380
Java, h2,10,493.357360839843750000, 321.608825683593750000,  ,  ,49361, 62.2,3909676
Java, h2,10,484.555725097656250000, 315.554931640625000000,  ,  ,48459, 62.4,3798960
Java, h2,10,480.845397949218750000, 313.227478027343750000,  ,  ,48144, 61.9,3759904
Java, h2,10,487.424987792968750000, 317.237121582031250000,  ,  ,48762, 62.2,4042868
Java, h2,10,627.438354492187500000, 388.074890136718750000,  ,  ,62705, 63.6,3931176
Java, h2,10,662.254638671875000000, 406.264465332031250000,  ,  ,66997, 63.2,3810096
Java, h2,10,604.335998535156250000, 369.485412597656250000,  ,  ,61029, 64.4,3938420
Java, h2,10,591.395751953125000000, 362.545776367187500000,  ,  ,58750, 63.8,3570936
Java, h2,22,560.696655273437500000, 462.742919921875000000,  ,  ,26241, 67.4,3566344
Java, h2,22,572.293579101562500000, 474.341674804687500000,  ,  ,26197, 67.6,3556392
Java, h2,22,534.435791015625000000, 435.960693359375000000,  ,  ,26450, 66.6,3263208
Java, h2,22,559.320373535156250000, 463.361572265625000000,  ,  ,25775, 66.9,3426268
Java, h2,22,535.551208496093750000, 438.026184082031250000,  ,  ,26224, 66.4,3272636
Java, h2,22,537.667541503906250000, 442.457458496093750000,  ,  ,25652, 66.6,3168252
Java, h2,22,559.260314941406250000, 462.510864257812500000,  ,  ,25886, 67.1,3196304
Java, h2,22,569.199523925781250000, 471.855529785156250000,  ,  ,26039, 66.9,3201924
Java, h2,22,553.523620605468750000, 458.103515625000000000,  ,  ,25654, 66.6,3641564
Java, h2,22,555.440612792968750000, 458.324707031250000000,  ,  ,26110, 67.0,3441368
Java, h2o,-1,354.034484863281250000, 319.017822265625000000,  ,  ,9578, 67.4,1264264
Java, h2o,-1,353.494201660156250000, 318.560791015625000000,  ,  ,9530, 67.6,1347068
Java, h2o,-1,326.320251464843750000, 291.539733886718750000,  ,  ,9475, 68.5,1151284
Java, h2o,-1,344.117309570312500000, 309.600036621093750000,  ,  ,9435, 68.2,1238768
Java, h2o,-1,330.683288574218750000, 296.027893066406250000,  ,  ,9505, 68.9,1239988
Java, h2o,-1,316.023925781250000000, 281.954162597656250000,  ,  ,9324, 69.1,1313384
Java, h2o,-1,331.802978515625000000, 297.913330078125000000,  ,  ,9258, 69.2,1370528
Java, h2o,-1,346.536621093750000000, 312.030456542968750000,  ,  ,9378, 69.4,1384032
Java, h2o,-1,333.286621093750000000, 297.844360351562500000,  ,  ,9689, 70.1,1445620
Java, h2o,-1,313.196716308593750000, 279.589599609375000000,  ,  ,9202, 69.1,1460132
Java, h2o,10,186.298278808593750000, 121.048583984375000000,  ,  ,18904, 64.1,1093084
Java, h2o,10,186.871520996093750000, 121.351684570312500000,  ,  ,18939, 63.1,1062872
Java, h2o,10,179.405822753906250000, 116.706787109375000000,  ,  ,18198, 62.9,1072556
Java, h2o,10,188.488525390625000000, 122.672058105468750000,  ,  ,19082, 63.4,1213044
Java, h2o,10,186.413574218750000000, 121.221374511718750000,  ,  ,18921, 62.6,1104484
Java, h2o,10,186.457946777343750000, 121.407897949218750000,  ,  ,18885, 62.2,1063988
Java, h2o,10,192.257263183593750000, 125.173522949218750000,  ,  ,19495, 61.8,1073420
Java, h2o,10,177.750183105468750000, 115.707641601562500000,  ,  ,18009, 61.9,1196056
Java, h2o,10,188.573791503906250000, 122.702453613281250000,  ,  ,19132, 61.9,1122828
Java, h2o,10,189.021179199218750000, 122.960998535156250000,  ,  ,19174, 61.6,1139800
Java, h2o,22,230.990783691406250000, 192.204406738281250000,  ,  ,10847, 64.5,1267732
Java, h2o,22,237.393310546875000000, 197.195861816406250000,  ,  ,11243, 65.4,1273676
Java, h2o,22,245.698852539062500000, 204.458740234375000000,  ,  ,11495, 64.9,1136204
Java, h2o,22,231.507873535156250000, 191.336425781250000000,  ,  ,11238, 65.2,1118252
Java, h2o,22,232.381713867187500000, 193.494506835937500000,  ,  ,10898, 64.9,1266796
Java, h2o,22,234.619812011718750000, 195.306762695312500000,  ,  ,11014, 65.1,1255752
Java, h2o,22,241.279602050781250000, 200.811706542968750000,  ,  ,11270, 65.6,1187112
Java, h2o,22,229.272460937500000000, 188.779113769531250000,  ,  ,11292, 65.8,1237280
Java, h2o,22,237.991271972656250000, 198.075744628906250000,  ,  ,11123, 65.8,1151260
Java, h2o,22,240.109985351562500000, 200.027038574218750000,  ,  ,11194, 65.5,1124364
Java, jme,-1,84.765075683593750000, 60.080749511718750000,  ,  ,7965, 59.8,186072
Java, jme,-1,85.779663085937500000, 60.884948730468750000,  ,  ,8011, 59.4,198420
Java, jme,-1,83.044494628906250000, 58.252319335937500000,  ,  ,8024, 60.0,189072
Java, jme,-1,83.916137695312500000, 59.200805664062500000,  ,  ,7959, 59.6,188932
Java, jme,-1,84.179748535156250000, 59.404724121093750000,  ,  ,8020, 59.6,185352
Java, jme,-1,84.578796386718750000, 60.013732910156250000,  ,  ,7938, 59.9,190940
Java, jme,-1,84.434265136718750000, 59.589782714843750000,  ,  ,8021, 60.0,189888
Java, jme,-1,84.855834960937500000, 60.048950195312500000,  ,  ,8006, 60.4,190724
Java, jme,-1,82.487854003906250000, 57.537597656250000000,  ,  ,8069, 59.8,189952
Java, jme,-1,84.176086425781250000, 59.363403320312500000,  ,  ,8012, 59.8,191032
Java, jme,10,59.353454589843750000, 31.526733398437500000,  ,  ,8945, 59.0,193808
Java, jme,10,59.066711425781250000, 31.133850097656250000,  ,  ,8997, 59.2,188184
Java, jme,10,58.598632812500000000, 30.735290527343750000,  ,  ,8966, 59.0,181808
Java, jme,10,58.854736328125000000, 30.919128417968750000,  ,  ,9001, 58.5,181128
Java, jme,10,59.859069824218750000, 31.674133300781250000,  ,  ,9065, 58.9,184696
Java, jme,10,58.309875488281250000, 30.462219238281250000,  ,  ,9008, 58.0,193360
Java, jme,10,58.275512695312500000, 30.521423339843750000,  ,  ,8950, 58.6,188288
Java, jme,10,59.895202636718750000, 32.022827148437500000,  ,  ,8960, 58.2,194880
Java, jme,10,59.908630371093750000, 31.889892578125000000,  ,  ,9022, 58.6,190164
Java, jme,10,58.705566406250000000, 30.822692871093750000,  ,  ,8997, 58.4,186244
Java, jme,22,69.271545410156250000, 44.175109863281250000,  ,  ,8142, 58.8,184660
Java, jme,22,70.024475097656250000, 44.740600585937500000,  ,  ,8182, 58.9,196456
Java, jme,22,69.413879394531250000, 44.115112304687500000,  ,  ,8185, 58.9,191168
Java, jme,22,71.822570800781250000, 46.324768066406250000,  ,  ,8234, 59.1,182624
Java, jme,22,69.954284667968750000, 44.607849121093750000,  ,  ,8193, 58.8,191296
Java, jme,22,69.412109375000000000, 44.059082031250000000,  ,  ,8209, 58.8,187108
Java, jme,22,69.452880859375000000, 44.078186035156250000,  ,  ,8224, 58.8,197132
Java, jme,22,71.185363769531250000, 45.972839355468750000,  ,  ,8153, 58.6,183172
Java, jme,22,69.286865234375000000, 44.009765625000000000,  ,  ,8175, 59.1,186348
Java, jme,22,69.657836914062500000, 44.424011230468750000,  ,  ,8155, 60.6,189124
Java, jython,-1,375.900878906250000000, 343.713195800781250000,  ,  ,8899, 70.8,757288
Java, jython,-1,349.384155273437500000, 316.219177246093750000,  ,  ,9189, 67.0,738064
Java, jython,-1,329.150573730468750000, 295.835021972656250000,  ,  ,9211, 66.9,641024
Java, jython,-1,302.518676757812500000, 268.885314941406250000,  ,  ,9390, 66.6,636432
Java, jython,-1,300.734985351562500000, 264.546997070312500000,  ,  ,10088, 66.5,637820
Java, jython,-1,353.601806640625000000, 321.124877929687500000,  ,  ,8926, 68.9,739648
Java, jython,-1,372.887084960937500000, 338.905212402343750000,  ,  ,9265, 68.4,643208
Java, jython,-1,343.959106445312500000, 311.154663085937500000,  ,  ,9050, 68.8,696468
Java, jython,-1,305.697814941406250000, 270.680053710937500000,  ,  ,9704, 67.6,634064
Java, jython,-1,360.485839843750000000, 328.136840820312500000,  ,  ,8943, 68.8,617924
Java, jython,10,275.690551757812500000, 165.973693847656250000,  ,  ,27582, 64.9,765600
Java, jython,10,278.145080566406250000, 170.853027343750000000,  ,  ,27907, 64.9,778272
Java, jython,10,321.971618652343750000, 186.175231933593750000,  ,  ,32296, 65.1,626516
Java, jython,10,192.947143554687500000, 126.799682617187500000,  ,  ,19363, 64.1,748488
